sentence_id,language_code,language_name,text
121,eng_Latn,English,"In paragraph 4 of its resolution 1704 (2006), the Security Council approved the mandate of UNMIT, setting out a broad range of tasks related to support for the Government of Timor-Leste and relevant institutions in consolidating stability, enhancing a culture of democratic governance and facilitating political dialogue among Timorese stakeholders; support for Timor-Leste in all aspects of the 2007 presidential and parliamentary electoral process; support to the national armed forces and the Ministry of Defence; support to the Timorese national police (PNLT) and the Ministry of Interior, including in the restoration and maintenance of public security in Timor-Leste and assistance in the training, institutional development and strengthening of PNTL and the Ministry of Interior; the promotion of human rights, justice and reconciliation, including for women and children, and through the completion of investigations into outstanding serious human rights violations committed in the country in 1999; support in institutional capacity-building, governance and development; humanitarian support; support in the promotion of gender equality and the empowerment of women; cooperation and coordination with United Nations agencies, funds and programmes and relevant partners, including the international financial institutions and donors, of bilateral and multilateral assistance to Timor-Leste in post-conflict peacebuilding and capacity-building; the provision of objective and accurate information to the Timorese people, in particular, on the forthcoming 2007 elections, and UNMIT activities, as well as assistance in building local media capacity; ensuring, in coordination with the international security forces, the security and freedom of movement of United Nations and associated personnel, and the protection of United Nations personnel, facilities, installations and equipment and humanitarian assets."
121,zho_Hans,Chinese,2. 安全理事会第1704（2006）号决议第4段批准东帝汶综合团的授权，规定了广泛的任务，包括向政府和有关机构提供支助，以巩固稳定，加强民主施政的文化；协助东帝汶各利益攸关方进行政治对话，在2007年总统选举和议会选举的所有方面向东帝汶提供支助；支持国防军和国防部，支持东帝汶国家警察和内务部，包括恢复和维持东帝汶的公共安全和援助国家警察和内务部的培训、体制发展和加强工作；促进人权、正义与和解（包括针对妇女和儿童），并通过完成对1999年东帝汶严重侵犯人权行为尚未结案案件的调查这样做；支持体制能力建设、治理和发展；人道主义支助；支持促进两性平等和增强妇女能力；与联合国各机构、基金和方案及所有有关合作伙伴，包括国际金融机构和捐助者，对冲突后建设和平与能力建设的双边和多边援助开展合作和协调；向东帝汶人民提供客观和准确的信息，特别是关于即将举行的2007年选举的信息，同时增进他们对东帝汶综合团工作的了解，协助地方媒体建立能力；协同国际安全部队，确保联合国人员和有关人员的安全和行动自由，保护联合国人员、设施、装置和设备和人道主义资产。
122,eng_Latn,English,"Although the total elimination of the veto seems a far-off or unrealistic goal, we have not given up on seriously considering interim formulas, for example, restricting the use of the veto to Chapter-VII issues and, in such instances, excluding cases of genocide or crimes against humanity."
122,zho_Hans,Chinese,尽管彻底取消否决权看来是一个遥远或不现实的目标，我们没有放弃认真考虑临时模式，例如，把否决权的使用限制于第七章事项，并且在这种情况下，排除种族灭绝或危害人类罪行的案例。
123,eng_Latn,English,lsn't that why you came here?
123,zho_Hans,Chinese,那就是你为什么来这的原因吧？
124,eng_Latn,English,And it looks like there's some more action now.
124,zho_Hans,Chinese,看来下面还有更多行动
125,eng_Latn,English,Of course that was easier said than done.
125,zho_Hans,Chinese,49. 当然，说起来容易做起来难。
126,eng_Latn,English,(m)1.16 “Non-negotiable transport document” means a transport document that does not qualify as a negotiable transport document.
126,zho_Hans,Chinese,(m)1.16 “不可转让运输单证”系指不符合可转让运输单证条件的运输单证。
127,eng_Latn,English,"The Committee recommends that the State party increase its efforts in promoting adolescent health policies and counselling services, as well as strengthening reproductive health education, including the promotion of male acceptance of the use of contraceptives."
127,zho_Hans,Chinese,1347. 在青少年健康方面，令委员会关注的是，十几岁女孩怀孕率居高不下且仍在上升，从而使得18岁以下女孩堕胎，特别是非法堕胎的比率极高；性病比率上升，艾滋病毒更加扩散。
128,eng_Latn,English,The frequency management plan will also identify new channels for use in the 406 MHz band.
128,zho_Hans,Chinese,该频率管理计划还将确定在406兆赫频带使用的新频道。
129,eng_Latn,English,"Meeting on 14 November 2005,"
129,zho_Hans,Chinese,于2005年11月14日举行会议，
130,eng_Latn,English,They got to know who's boss.
130,zho_Hans,Chinese,他们才知道谁是老板。
131,eng_Latn,English,"Brazil is party to a number of treaties and conventions against terrorism in the context of the United Nations and of the Organization of American States, such as"
131,zho_Hans,Chinese,㈤ 《关于防止和惩处侵害应受国际保护人员的罪行的公约》；
132,eng_Latn,English,Particular situations referred to the Commission by the Sub-Commission on Prevention of Discrimination and Protection of Minorities (now the Sub-Commission on the Promotion and Protection of Human Rights) under Council resolution 1503 (XLVIII) were placed before the Commission for the first time at its thirtieth session in 1974.
132,zho_Hans,Chinese,防止歧视及保护少数小组委员会根据理事会第1503 (XLVIII)号决议提交委员会处理的特殊情况系于1974年首次向委员会第三十届会议提出。
133,eng_Latn,English,You're on scholarship from Oregon... at Baird.
133,zho_Hans,Chinese,你拿奖学金从奥勒冈来博德
134,eng_Latn,English,"With respect to the draft Law on Governorates not organized into a region, the Regions Committee is exploring steps to expedite the third reading of the legislation."
134,zho_Hans,Chinese,关于并入地区的省份的法律草案，地区委员会正在探讨如何加快该法的三读工作。
135,eng_Latn,English,"My friends at work found it, my sister found it."
135,zho_Hans,Chinese,我的朋友上班的时候看到了，我的妹妹也看到了
136,eng_Latn,English,Don't break him down. Just let him be.
136,zho_Hans,Chinese,那就别打破它 随它去吧
137,eng_Latn,English,"National stated that it renewed its customs clearances and accordingly seeks compensation for charges levied by the customs authorities for these clearances, in the amount of IQD 9,875 (USD 31,688), for the period between 10 January and 23 August 1991."
137,zho_Hans,Chinese,"914. National称它重新履行了结关手续因此要求赔偿1991年1月10日至8月23日由海关当局征收的费用9,875伊拉克第纳尔(31,688美元)。"
138,eng_Latn,English,"The members therefore concluded that it would be highly desirable to delink the scheme from the current reference point and to examine other approaches to updating the allowances, without eroding staff benefits in the process."
138,zho_Hans,Chinese,因此，成员们得出结论，非常应该将该办法同现行的参照点脱钩，并研究其他办法，在不减少工作人员福利的条件下修订各项津贴。
139,eng_Latn,English,The most popular is still Jae Uk oppa.
139,zho_Hans,Chinese,最受欢迎的还是在旭哥啊
140,eng_Latn,English,Take the bread. Take it home.
140,zho_Hans,Chinese,然后将面包带回家
141,eng_Latn,English,C. Relevance of human rights principles
141,zho_Hans,Chinese,C. 人权原则的重要性
142,eng_Latn,English,"Partnership with NGOs will considerably facilitate the implementation of the Millennium Development Goals, particularly in the humanitarian areas, in combating poverty and in education — in a nutshell, in providing access for all to basic social services."
142,zho_Hans,Chinese,与非政府组织的协作将大大促进千年发展目标的落实，尤其是在人道主义领域，在消灭贫穷以及在教育方面——概括地说，就是在为所有人提供基本社会服务方面。
143,eng_Latn,English,Eight new individuals and six new entities have been placed on the Committee's List since 25 May 2004.
143,zho_Hans,Chinese,自2004年5月25日以来，又有8名个人和6个实体列入委员会清单。
144,eng_Latn,English,Maybe he's hungry and needs something to eat.
144,zho_Hans,Chinese,他可能是肚子饿了 想要吃点东西
145,eng_Latn,English,Tomorrow I'll take a sword with me and kill him myself.
145,zho_Hans,Chinese,明日 ， 我只带一把刀 单人匹马宰了他
146,eng_Latn,English,Pakistan has a population of 153.45 million.
146,zho_Hans,Chinese,巴基斯坦人口为1.5345亿。
147,eng_Latn,English,It's the truth. You're not my son. You never have been.
147,zho_Hans,Chinese,硂琌ㄆ龟ぃ琌иㄠ 常ぃ琌
148,eng_Latn,English,The Committee requested the Office for Outer Space Affairs to inform the organizations of the United Nations system and intergovernmental and non-governmental organizations with observer status with the Committee of the work accomplished and the progress made in the establishment of action teams.
