encoder,sentence_id,lang_a,lang_b,similarity
MiniLM,701,English,Japanese,0.3193
MiniLM,702,English,Japanese,0.5891
MiniLM,703,English,Japanese,0.761
MiniLM,704,English,Japanese,0.1568
MiniLM,705,English,Japanese,0.6909
MiniLM,706,English,Japanese,0.4999
MiniLM,707,English,Japanese,0.7607
MiniLM,708,English,Japanese,0.9082
MiniLM,709,English,Japanese,0.6669
MiniLM,710,English,Japanese,0.4219
MiniLM,711,English,Japanese,0.9118
MiniLM,712,English,Japanese,0.7341
MiniLM,713,English,Japanese,0.8281
MiniLM,714,English,Japanese,0.8711
MiniLM,715,English,Japanese,0.3624
MiniLM,716,English,Japanese,0.4446
MiniLM,717,English,Japanese,0.6261
MiniLM,718,English,Japanese,0.7129
MiniLM,719,English,Japanese,0.6398
MiniLM,720,English,Japanese,0.6853
MiniLM,721,English,Japanese,0.453
MiniLM,722,English,Japanese,0.5838
MiniLM,723,English,Japanese,0.549
MiniLM,724,English,Japanese,0.7847
MiniLM,725,English,Japanese,0.8161
MiniLM,726,English,Japanese,0.5456
MiniLM,727,English,Japanese,0.7445
MiniLM,728,English,Japanese,0.5297
MiniLM,729,English,Japanese,0.8111
MiniLM,730,English,Japanese,0.5573
MiniLM,731,English,Japanese,0.3536
MiniLM,732,English,Japanese,0.8857
MiniLM,733,English,Japanese,0.7297
MiniLM,734,English,Japanese,0.9407
MiniLM,735,English,Japanese,0.6873
MiniLM,736,English,Japanese,0.9763
MiniLM,737,English,Japanese,0.6136
MiniLM,738,English,Japanese,0.6646
MiniLM,739,English,Japanese,0.7332
MiniLM,740,English,Japanese,0.7386
MiniLM,741,English,Japanese,0.8026
MiniLM,742,English,Japanese,0.7419
MiniLM,743,English,Japanese,0.6564
MiniLM,744,English,Japanese,0.4705
MiniLM,745,English,Japanese,0.7848
MiniLM,746,English,Japanese,0.4982
MiniLM,747,English,Japanese,0.6861
MiniLM,748,English,Japanese,0.6709
MiniLM,749,English,Japanese,0.8227
MiniLM,750,English,Japanese,0.9609
MiniLM,751,English,Japanese,0.762
MiniLM,752,English,Japanese,0.7094
MiniLM,753,English,Japanese,0.5322
MiniLM,754,English,Japanese,0.6926
MiniLM,755,English,Japanese,0.4372
MiniLM,756,English,Japanese,0.3885
MiniLM,757,English,Japanese,0.6575
MiniLM,758,English,Japanese,0.7422
MiniLM,759,English,Japanese,0.0702
MiniLM,760,English,Japanese,0.8264
MiniLM,761,English,Japanese,0.7434
MiniLM,762,English,Japanese,0.7328
MiniLM,763,English,Japanese,0.5685
MiniLM,764,English,Japanese,0.2752
MiniLM,765,English,Japanese,0.4482
MiniLM,766,English,Japanese,0.3665
MiniLM,767,English,Japanese,0.7165
MiniLM,768,English,Japanese,0.8016
MiniLM,769,English,Japanese,0.7014
MiniLM,770,English,Japanese,0.7626
MiniLM,771,English,Japanese,0.9701
MiniLM,772,English,Japanese,0.5578
MiniLM,773,English,Japanese,0.9313
MiniLM,774,English,Japanese,0.7066
MiniLM,775,English,Japanese,0.893
MiniLM,776,English,Japanese,0.6674
MiniLM,777,English,Japanese,0.7804
MiniLM,778,English,Japanese,0.5857
MiniLM,779,English,Japanese,0.6569
MiniLM,780,English,Japanese,0.6631
MiniLM,781,English,Japanese,0.4102
MiniLM,782,English,Japanese,0.8824
MiniLM,783,English,Japanese,0.5453
MiniLM,784,English,Japanese,0.5859
MiniLM,785,English,Japanese,0.4282
MiniLM,786,English,Japanese,0.7411
MiniLM,787,English,Japanese,0.5119
MiniLM,788,English,Japanese,0.9906
MiniLM,789,English,Japanese,0.6543
MiniLM,790,English,Japanese,0.4546
MiniLM,791,English,Japanese,0.6255
MiniLM,792,English,Japanese,0.9299
MiniLM,793,English,Japanese,0.4881
MiniLM,794,English,Japanese,0.3772
MiniLM,795,English,Japanese,0.9048
MiniLM,796,English,Japanese,0.9563
MiniLM,797,English,Japanese,0.7645
MiniLM,798,English,Japanese,0.6609
MiniLM,799,English,Japanese,0.6139
MiniLM,800,English,Japanese,0.7178
MiniLM,801,English,Japanese,0.7451
MiniLM,802,English,Japanese,0.391
MiniLM,803,English,Japanese,0.9453
MiniLM,804,English,Japanese,0.9274
MiniLM,805,English,Japanese,0.6682
MiniLM,806,English,Japanese,0.9338
MiniLM,807,English,Japanese,0.7652
MiniLM,808,English,Japanese,0.8567
MiniLM,809,English,Japanese,0.3204
MiniLM,810,English,Japanese,0.3286
MiniLM,811,English,Japanese,0.9182
MiniLM,812,English,Japanese,0.5981
MiniLM,813,English,Japanese,0.8033
MiniLM,814,English,Japanese,0.7723
MiniLM,815,English,Japanese,0.7776
MiniLM,816,English,Japanese,0.5541
MiniLM,817,English,Japanese,0.7854
MiniLM,818,English,Japanese,0.7845
MiniLM,819,English,Japanese,0.6537
MiniLM,820,English,Japanese,0.6999
MiniLM,821,English,Japanese,0.7826
MiniLM,822,English,Japanese,0.8683
MiniLM,823,English,Japanese,0.8106
MiniLM,824,English,Japanese,0.8634
MiniLM,825,English,Japanese,0.754
MiniLM,826,English,Japanese,0.7215
MiniLM,827,English,Japanese,0.6848
MiniLM,828,English,Japanese,0.534
MiniLM,829,English,Japanese,0.6992
MiniLM,830,English,Japanese,0.2846
MiniLM,831,English,Japanese,0.3503
MiniLM,832,English,Japanese,0.5391
MiniLM,833,English,Japanese,0.1503
MiniLM,834,English,Japanese,0.4527
MiniLM,835,English,Japanese,0.6137
MiniLM,836,English,Japanese,0.87
MiniLM,837,English,Japanese,0.5001
MiniLM,838,English,Japanese,0.5569
MiniLM,839,English,Japanese,0.8288
MiniLM,840,English,Japanese,0.9771
MiniLM,841,English,Japanese,0.2156
MiniLM,842,English,Japanese,0.2887
MiniLM,843,English,Japanese,0.7542
MiniLM,844,English,Japanese,0.5973
MiniLM,845,English,Japanese,0.8319
MiniLM,846,English,Japanese,0.6042
MiniLM,847,English,Japanese,0.8171
MiniLM,848,English,Japanese,0.5684
MiniLM,849,English,Japanese,0.8655
MiniLM,850,English,Japanese,0.7232
MiniLM,851,English,Japanese,0.8348
MiniLM,852,English,Japanese,0.8829
MiniLM,853,English,Japanese,0.7625
MiniLM,854,English,Japanese,0.7302
MiniLM,855,English,Japanese,0.6832
MiniLM,856,English,Japanese,0.5479
MiniLM,857,English,Japanese,0.8675
MiniLM,858,English,Japanese,0.8177
MiniLM,859,English,Japanese,0.6456
MiniLM,860,English,Japanese,0.6897
MiniLM,861,English,Japanese,0.7955
MiniLM,862,English,Japanese,0.9637
MiniLM,863,English,Japanese,0.3533
MiniLM,864,English,Japanese,0.6398
MiniLM,865,English,Japanese,0.5085
MiniLM,866,English,Japanese,0.4242
MiniLM,867,English,Japanese,0.7456
MiniLM,868,English,Japanese,0.3124
MiniLM,869,English,Japanese,0.5767
MiniLM,870,English,Japanese,0.4941
MiniLM,871,English,Japanese,0.7634
MiniLM,872,English,Japanese,0.7921
MiniLM,873,English,Japanese,0.3574
MiniLM,874,English,Japanese,0.8302
MiniLM,875,English,Japanese,0.7442
MiniLM,876,English,Japanese,0.2599
MiniLM,877,English,Japanese,0.9689
MiniLM,878,English,Japanese,0.5961
MiniLM,879,English,Japanese,0.6179
MiniLM,880,English,Japanese,0.7104
MiniLM,881,English,Japanese,0.2613
MiniLM,882,English,Japanese,0.7797
MiniLM,883,English,Japanese,0.8476
MiniLM,884,English,Japanese,0.5108
MiniLM,885,English,Japanese,0.248
MiniLM,886,English,Japanese,0.6677
MiniLM,887,English,Japanese,0.9215
MiniLM,888,English,Japanese,0.6743
MiniLM,889,English,Japanese,0.7464
MiniLM,890,English,Japanese,0.6151
MiniLM,891,English,Japanese,0.5273
MiniLM,892,English,Japanese,0.9611
MiniLM,893,English,Japanese,0.7975
MiniLM,894,English,Japanese,0.8213
MiniLM,895,English,Japanese,0.6219
MiniLM,896,English,Japanese,0.7592
MiniLM,897,English,Japanese,0.7945
MiniLM,898,English,Japanese,0.7297
MiniLM,899,English,Japanese,0.8816
MiniLM,900,English,Japanese,0.3009
MiniLM,901,English,Japanese,0.8155
MiniLM,902,English,Japanese,0.3329
MiniLM,903,English,Japanese,0.8154
MiniLM,904,English,Japanese,0.7402
MiniLM,905,English,Japanese,0.795
MiniLM,906,English,Japanese,0.8974
MiniLM,907,English,Japanese,0.6205
MiniLM,908,English,Japanese,0.5049
MiniLM,909,English,Japanese,0.4148
MiniLM,910,English,Japanese,0.599
MiniLM,911,English,Japanese,0.9812
MiniLM,912,English,Japanese,0.3205
MiniLM,913,English,Japanese,0.5551
MiniLM,914,English,Japanese,0.9157
MiniLM,915,English,Japanese,0.5953
MiniLM,916,English,Japanese,0.7768
MiniLM,917,English,Japanese,0.698
MiniLM,918,English,Japanese,0.7545
MiniLM,919,English,Japanese,0.5233
MiniLM,920,English,Japanese,0.8254
MiniLM,921,English,Japanese,0.7646
MiniLM,922,English,Japanese,0.4638
MiniLM,923,English,Japanese,0.7948
MiniLM,924,English,Japanese,0.5097
MiniLM,925,English,Japanese,0.6943
MiniLM,926,English,Japanese,0.8646
MiniLM,927,English,Japanese,0.6127
MiniLM,928,English,Japanese,0.466
MiniLM,929,English,Japanese,0.8252
MiniLM,930,English,Japanese,0.641
MiniLM,931,English,Japanese,0.5432
MiniLM,932,English,Japanese,0.6318
MiniLM,933,English,Japanese,0.7739
MiniLM,934,English,Japanese,0.909
MiniLM,935,English,Japanese,0.6405
MiniLM,936,English,Japanese,0.404
MiniLM,937,English,Japanese,0.9534
MiniLM,938,English,Japanese,0.8197
MiniLM,939,English,Japanese,0.6837
MiniLM,940,English,Japanese,0.896
MiniLM,941,English,Japanese,0.6052
MiniLM,942,English,Japanese,0.7249
MiniLM,943,English,Japanese,0.9755
MiniLM,944,English,Japanese,0.5007
MiniLM,945,English,Japanese,0.8542
MiniLM,946,English,Japanese,0.8981
MiniLM,947,English,Japanese,0.6007
MiniLM,948,English,Japanese,0.6767
MiniLM,949,English,Japanese,0.6533
MiniLM,950,English,Japanese,0.9077
MiniLM,951,English,Japanese,0.9026
MiniLM,952,English,Japanese,0.7062
MiniLM,953,English,Japanese,0.7118
MiniLM,954,English,Japanese,0.5142
MiniLM,955,English,Japanese,0.3679
MiniLM,956,English,Japanese,0.3601
MiniLM,957,English,Japanese,0.379
MiniLM,958,English,Japanese,0.912
MiniLM,959,English,Japanese,0.8453
MiniLM,960,English,Japanese,0.5618
MiniLM,961,English,Japanese,0.7339
MiniLM,962,English,Japanese,0.7539
MiniLM,963,English,Japanese,0.7669
MiniLM,964,English,Japanese,0.782
MiniLM,965,English,Japanese,0.681
MiniLM,966,English,Japanese,0.7644
MiniLM,967,English,Japanese,0.6558
MiniLM,968,English,Japanese,0.7609
MiniLM,969,English,Japanese,0.5137
MiniLM,970,English,Japanese,0.6841
MiniLM,971,English,Japanese,0.7179
MiniLM,972,English,Japanese,0.7859
MiniLM,973,English,Japanese,0.6461
MiniLM,974,English,Japanese,0.5681
MiniLM,975,English,Japanese,0.3256
MiniLM,976,English,Japanese,0.6101
MiniLM,977,English,Japanese,0.7367
MiniLM,978,English,Japanese,0.602
MiniLM,979,English,Japanese,0.5463
MiniLM,980,English,Japanese,0.67
MiniLM,981,English,Japanese,0.5549
MiniLM,982,English,Japanese,0.3576
MiniLM,983,English,Japanese,0.6015
MiniLM,984,English,Japanese,0.9444
MiniLM,985,English,Japanese,0.539
MiniLM,986,English,Japanese,0.791
MiniLM,987,English,Japanese,0.9294
MiniLM,988,English,Japanese,0.9395
MiniLM,989,English,Japanese,0.7784
MiniLM,990,English,Japanese,0.8065
MiniLM,991,English,Japanese,0.465
MiniLM,992,English,Japanese,0.6788
MiniLM,993,English,Japanese,0.3345
MiniLM,994,English,Japanese,0.7987
MiniLM,995,English,Japanese,0.4687
MiniLM,996,English,Japanese,0.6266
MiniLM,997,English,Japanese,0.5799
MiniLM,998,English,Japanese,0.6481
MiniLM,999,English,Japanese,0.765
MiniLM,1000,English,Japanese,0.6306
MiniLM,1001,English,Russian,0.4653
MiniLM,1002,English,Russian,0.7445
MiniLM,1003,English,Russian,0.7817
MiniLM,1004,English,Russian,0.8662
MiniLM,1005,English,Russian,0.8457
MiniLM,1006,English,Russian,0.8572
MiniLM,1007,English,Russian,0.1867
MiniLM,1008,English,Russian,0.736
MiniLM,1009,English,Russian,0.7055
MiniLM,1010,English,Russian,0.8205
MiniLM,1011,English,Russian,0.8372
MiniLM,1012,English,Russian,0.8895
MiniLM,1013,English,Russian,0.9409
MiniLM,1014,English,Russian,0.5533
MiniLM,1015,English,Russian,1.0
MiniLM,1016,English,Russian,0.5051
MiniLM,1017,English,Russian,0.3736
MiniLM,1018,English,Russian,0.5349
MiniLM,1019,English,Russian,0.8511
MiniLM,1020,English,Russian,0.912
MiniLM,1021,English,Russian,0.784
MiniLM,1022,English,Russian,0.7189
MiniLM,1023,English,Russian,0.595
MiniLM,1024,English,Russian,0.9345
MiniLM,1025,English,Russian,0.3565
MiniLM,1026,English,Russian,1.0
MiniLM,1027,English,Russian,0.8057
MiniLM,1028,English,Russian,0.2814
MiniLM,1029,English,Russian,0.7818
MiniLM,1030,English,Russian,0.8776
MiniLM,1031,English,Russian,0.8151
MiniLM,1032,English,Russian,0.6454
MiniLM,1033,English,Russian,0.4919
MiniLM,1034,English,Russian,0.7207
MiniLM,1035,English,Russian,0.706
MiniLM,1036,English,Russian,0.7638
MiniLM,1037,English,Russian,0.9283
MiniLM,1038,English,Russian,0.8129
MiniLM,1039,English,Russian,0.5759
MiniLM,1040,English,Russian,0.7405
MiniLM,1041,English,Russian,0.9152
MiniLM,1042,English,Russian,0.7297
MiniLM,1043,English,Russian,0.7978
MiniLM,1044,English,Russian,0.9083
MiniLM,1045,English,Russian,0.9503
MiniLM,1046,English,Russian,0.676
MiniLM,1047,English,Russian,0.6189
MiniLM,1048,English,Russian,1.0
MiniLM,1049,English,Russian,0.9057
MiniLM,1050,English,Russian,0.7336
MiniLM,1051,English,Russian,0.8883
MiniLM,1052,English,Russian,0.3216
MiniLM,1053,English,Russian,0.9263
MiniLM,1054,English,Russian,0.9519
MiniLM,1055,English,Russian,0.8485
MiniLM,1056,English,Russian,0.9313
MiniLM,1057,English,Russian,0.8339
MiniLM,1058,English,Russian,0.835
MiniLM,1059,English,Russian,0.6983
MiniLM,1060,English,Russian,0.3606
MiniLM,1061,English,Russian,0.6646
MiniLM,1062,English,Russian,0.6534
MiniLM,1063,English,Russian,1.0
MiniLM,1064,English,Russian,0.6389
MiniLM,1065,English,Russian,0.8202
MiniLM,1066,English,Russian,0.9249
MiniLM,1067,English,Russian,0.8773
MiniLM,1068,English,Russian,0.4409
MiniLM,1069,English,Russian,0.874
MiniLM,1070,English,Russian,0.9831
MiniLM,1071,English,Russian,0.7405
MiniLM,1072,English,Russian,0.8286
MiniLM,1073,English,Russian,0.4031
MiniLM,1074,English,Russian,0.9608
MiniLM,1075,English,Russian,0.8377
MiniLM,1076,English,Russian,0.7554
MiniLM,1077,English,Russian,0.7469
MiniLM,1078,English,Russian,1.0
MiniLM,1079,English,Russian,0.7666
MiniLM,1080,English,Russian,0.5204
MiniLM,1081,English,Russian,0.915
MiniLM,1082,English,Russian,0.8716
MiniLM,1083,English,Russian,0.9529
MiniLM,1084,English,Russian,0.9189
MiniLM,1085,English,Russian,0.8498
MiniLM,1086,English,Russian,0.5594
MiniLM,1087,English,Russian,0.9103
MiniLM,1088,English,Russian,0.6685
MiniLM,1089,English,Russian,0.9243
MiniLM,1090,English,Russian,0.718
MiniLM,1091,English,Russian,0.8605
MiniLM,1092,English,Russian,0.8454
MiniLM,1093,English,Russian,0.7825
MiniLM,1094,English,Russian,0.4359
MiniLM,1095,English,Russian,0.6989
MiniLM,1096,English,Russian,1.0
MiniLM,1097,English,Russian,0.9686
MiniLM,1098,English,Russian,0.4893
MiniLM,1099,English,Russian,0.9474
MiniLM,1100,English,Russian,0.7007
MiniLM,1101,English,Russian,0.8188
MiniLM,1102,English,Russian,0.7776
MiniLM,1103,English,Russian,0.4414
MiniLM,1104,English,Russian,0.9056
MiniLM,1105,English,Russian,0.5534
MiniLM,1106,English,Russian,0.8622
MiniLM,1107,English,Russian,0.8337
MiniLM,1108,English,Russian,0.6489
MiniLM,1109,English,Russian,0.8824
MiniLM,1110,English,Russian,0.6009
MiniLM,1111,English,Russian,0.7525
MiniLM,1112,English,Russian,0.9828
MiniLM,1113,English,Russian,0.7381
MiniLM,1114,English,Russian,0.7645
MiniLM,1115,English,Russian,0.4239
MiniLM,1116,English,Russian,0.5463
MiniLM,1117,English,Russian,0.9553
MiniLM,1118,English,Russian,1.0
MiniLM,1119,English,Russian,0.8252
MiniLM,1120,English,Russian,1.0
MiniLM,1121,English,Russian,1.0
MiniLM,1122,English,Russian,0.9337
MiniLM,1123,English,Russian,0.8611
MiniLM,1124,English,Russian,0.827
MiniLM,1125,English,Russian,0.8348
MiniLM,1126,English,Russian,1.0
MiniLM,1127,English,Russian,0.7872
MiniLM,1128,English,Russian,0.6085
MiniLM,1129,English,Russian,0.683
MiniLM,1130,English,Russian,0.0594
MiniLM,1131,English,Russian,0.2771
MiniLM,1132,English,Russian,0.6933
MiniLM,1133,English,Russian,0.7182
MiniLM,1134,English,Russian,1.0
MiniLM,1135,English,Russian,0.8146
MiniLM,1136,English,Russian,0.8524
MiniLM,1137,English,Russian,0.657
MiniLM,1138,English,Russian,0.0324
MiniLM,1139,English,Russian,0.9767
MiniLM,1140,English,Russian,0.9284
MiniLM,1141,English,Russian,0.8084
MiniLM,1142,English,Russian,0.7925
MiniLM,1143,English,Russian,0.323
MiniLM,1144,English,Russian,0.8158
MiniLM,1145,English,Russian,0.8761
MiniLM,1146,English,Russian,0.8451
MiniLM,1147,English,Russian,0.7003
MiniLM,1148,English,Russian,0.8638
MiniLM,1149,English,Russian,0.9817
MiniLM,1150,English,Russian,0.8935
MiniLM,1151,English,Russian,0.3214
MiniLM,1152,English,Russian,0.4267
MiniLM,1153,English,Russian,0.9256
MiniLM,1154,English,Russian,0.9854
MiniLM,1155,English,Russian,0.8597
MiniLM,1156,English,Russian,0.8946
MiniLM,1157,English,Russian,0.9822
MiniLM,1158,English,Russian,0.9342
MiniLM,1159,English,Russian,0.3362
MiniLM,1160,English,Russian,0.6689
MiniLM,1161,English,Russian,0.497
MiniLM,1162,English,Russian,0.6925
MiniLM,1163,English,Russian,0.8236
MiniLM,1164,English,Russian,0.7015
MiniLM,1165,English,Russian,0.1476
MiniLM,1166,English,Russian,0.8218
MiniLM,1167,English,Russian,0.8214
MiniLM,1168,English,Russian,0.8418
MiniLM,1169,English,Russian,0.7261
MiniLM,1170,English,Russian,0.9381
MiniLM,1171,English,Russian,0.4237
MiniLM,1172,English,Russian,0.9363
MiniLM,1173,English,Russian,0.9673
MiniLM,1174,English,Russian,0.8071
MiniLM,1175,English,Russian,0.8075
MiniLM,1176,English,Russian,0.9606
MiniLM,1177,English,Russian,0.8975
MiniLM,1178,English,Russian,0.8353
MiniLM,1179,English,Russian,0.9479
MiniLM,1180,English,Russian,0.8768
MiniLM,1181,English,Russian,0.6561
MiniLM,1182,English,Russian,0.788
MiniLM,1183,English,Russian,0.9576
MiniLM,1184,English,Russian,0.8482
MiniLM,1185,English,Russian,0.7879
MiniLM,1186,English,Russian,0.7485
MiniLM,1187,English,Russian,0.8501
MiniLM,1188,English,Russian,0.7564
MiniLM,1189,English,Russian,0.905
MiniLM,1190,English,Russian,0.7615
MiniLM,1191,English,Russian,0.9047
MiniLM,1192,English,Russian,1.0
MiniLM,1193,English,Russian,0.8363
MiniLM,1194,English,Russian,0.8221
MiniLM,1195,English,Russian,0.8399
MiniLM,1196,English,Russian,0.8152
MiniLM,1197,English,Russian,0.8779
MiniLM,1198,English,Russian,0.6683
MiniLM,1199,English,Russian,0.839
MiniLM,1200,English,Russian,0.7553
MiniLM,1201,English,Russian,0.9514
MiniLM,1202,English,Russian,0.8939
MiniLM,1203,English,Russian,0.35
MiniLM,1204,English,Russian,0.8816
MiniLM,1205,English,Russian,0.9472
MiniLM,1206,English,Russian,1.0
MiniLM,1207,English,Russian,0.7943
MiniLM,1208,English,Russian,0.5142
MiniLM,1209,English,Russian,0.5944
MiniLM,1210,English,Russian,0.9876
MiniLM,1211,English,Russian,0.4995
MiniLM,1212,English,Russian,0.7053
MiniLM,1213,English,Russian,0.5979
MiniLM,1214,English,Russian,0.8061
MiniLM,1215,English,Russian,1.0
MiniLM,1216,English,Russian,0.794
MiniLM,1217,English,Russian,0.9474
MiniLM,1218,English,Russian,0.8397
MiniLM,1219,English,Russian,0.957
MiniLM,1220,English,Russian,0.8714
MiniLM,1221,English,Russian,0.9136
MiniLM,1222,English,Russian,0.7299
MiniLM,1223,English,Russian,0.9852
MiniLM,1224,English,Russian,0.9267
MiniLM,1225,English,Russian,0.9236
MiniLM,1226,English,Russian,0.8438
MiniLM,1227,English,Russian,0.8677
MiniLM,1228,English,Russian,0.7878
MiniLM,1229,English,Russian,0.7776
MiniLM,1230,English,Russian,0.7552
MiniLM,1231,English,Russian,0.9504
MiniLM,1232,English,Russian,0.9005
MiniLM,1233,English,Russian,0.8066
MiniLM,1234,English,Russian,0.9072
MiniLM,1235,English,Russian,0.7513
MiniLM,1236,English,Russian,0.6866
MiniLM,1237,English,Russian,0.9059
MiniLM,1238,English,Russian,0.8
MiniLM,1239,English,Russian,0.9517
MiniLM,1240,English,Russian,0.8551
MiniLM,1241,English,Russian,0.8454
MiniLM,1242,English,Russian,0.7905
MiniLM,1243,English,Russian,0.8145
MiniLM,1244,English,Russian,0.9732
MiniLM,1245,English,Russian,0.693
MiniLM,1246,English,Russian,0.9326
MiniLM,1247,English,Russian,0.7422
MiniLM,1248,English,Russian,1.0
MiniLM,1249,English,Russian,0.5066
MiniLM,1250,English,Russian,0.6528
MiniLM,1251,English,Russian,0.6753
MiniLM,1252,English,Russian,0.9274
MiniLM,1253,English,Russian,0.8483
MiniLM,1254,English,Russian,0.7372
MiniLM,1255,English,Russian,0.7041
MiniLM,1256,English,Russian,0.934
MiniLM,1257,English,Russian,0.5875
MiniLM,1258,English,Russian,0.9147
MiniLM,1259,English,Russian,0.6063
MiniLM,1260,English,Russian,0.8742
MiniLM,1261,English,Russian,0.9223
MiniLM,1262,English,Russian,0.9454
MiniLM,1263,English,Russian,0.8416
MiniLM,1264,English,Russian,0.7818
MiniLM,1265,English,Russian,0.9315
MiniLM,1266,English,Russian,0.8635
MiniLM,1267,English,Russian,0.9093
MiniLM,1268,English,Russian,0.9461
MiniLM,1269,English,Russian,0.8389
MiniLM,1270,English,Russian,0.691
MiniLM,1271,English,Russian,0.8467
MiniLM,1272,English,Russian,1.0
MiniLM,1273,English,Russian,0.6302
MiniLM,1274,English,Russian,0.9371
MiniLM,1275,English,Russian,0.9266
MiniLM,1276,English,Russian,0.6332
MiniLM,1277,English,Russian,0.9023
MiniLM,1278,English,Russian,0.7873
MiniLM,1279,English,Russian,0.8866
MiniLM,1280,English,Russian,0.682
MiniLM,1281,English,Russian,0.8666
MiniLM,1282,English,Russian,0.9374
MiniLM,1283,English,Russian,0.9662
MiniLM,1284,English,Russian,0.707
MiniLM,1285,English,Russian,0.8437
MiniLM,1286,English,Russian,0.7994
MiniLM,1287,English,Russian,0.8249
MiniLM,1288,English,Russian,0.3184
MiniLM,1289,English,Russian,0.6075
MiniLM,1290,English,Russian,0.9015
MiniLM,1291,English,Russian,0.6737
MiniLM,1292,English,Russian,0.8418
MiniLM,1293,English,Russian,0.7502
MiniLM,1294,English,Russian,0.8564
MiniLM,1295,English,Russian,0.7774
MiniLM,1296,English,Russian,0.5797
MiniLM,1297,English,Russian,0.5608
MiniLM,1298,English,Russian,0.7942
MiniLM,1299,English,Russian,0.8899
MiniLM,1300,English,Russian,0.3014
MiniLM,1301,English,Russian,0.7207
MiniLM,1302,English,Russian,0.7321
MiniLM,1303,English,Russian,0.6798
MiniLM,1304,English,Russian,0.897
MiniLM,1305,English,Russian,0.5959
MiniLM,1306,English,Russian,0.8968
MiniLM,1307,English,Russian,0.9108
MiniLM,1308,English,Russian,0.6996
