sentence_id,language_code,language_name,pair_language,text
184,eng_Latn,English,Chinese,"Jeez, another one?"
184,zh,Chinese,Chinese,警察在路边被人一枪毙命 天呐 又出事了
185,eng_Latn,English,Chinese,Do we have to?
185,zh,Chinese,Chinese,我们必需要吗？
186,eng_Latn,English,Chinese,"I don't really know, but I kind of wish I did."
186,zh,Chinese,Chinese,我真的不知道 但是有点希望与众不同
187,eng_Latn,English,Chinese,"They talked... They were talking to him, then they shot him in the head."
187,zh,Chinese,Chinese,先询问，后枪击头部
188,eng_Latn,English,Chinese,The three options described above would obviously have a different impact on the format for future meetings of the CRIC:
188,zh,Chinese,Chinese,29. 上述三种备选方案显然对审评委今后会议的形式具有不同影响：
189,eng_Latn,English,Chinese,Your patient was flagged a potential risk by the city's
189,zh,Chinese,Chinese,你的患者被标示为潜在威胁 Your patient was flagged a potential risk by the city's - 是新的...
190,eng_Latn,English,Chinese,Every person who chooses... the service of God as his life's work... has something in common.
190,zh,Chinese,Chinese,每一个 选择以侍奉神明为终身职责的人都有共同点
191,eng_Latn,English,Chinese,"The audit was based on the following broad audit objectives, mentioned by the Board in its progress report on the capital master plan (see A/58/321, para."
191,zh,Chinese,Chinese,3. 这项审查是依据委员会在其关于基本建设总计划的进度报告中提出的以下广泛审计目标（A/58/321，第2段）进行的：
192,eng_Latn,English,Chinese,Health was another area requiring collective action.
192,zh,Chinese,Chinese,15. 保健是另一个需要采取集体行动的领域。
193,eng_Latn,English,Chinese,"She lives 10 miles from here, okay? It's my only chance."
193,zh,Chinese,Chinese,她家离这里有10英里远 这是我唯一的机会
194,eng_Latn,English,Chinese,I got fucking Tiger Balm in my eye.
194,zh,Chinese,Chinese,我得到了他妈的虎豹我 眼。
195,eng_Latn,English,Chinese,We were just leaving.
195,zh,Chinese,Chinese,我们要走了
196,eng_Latn,English,Chinese,"Keep her close, Kee."
196,zh,Chinese,Chinese,抱紧她，吉
197,eng_Latn,English,Chinese,I will always remember you my brother
197,zh,Chinese,Chinese,我会永远记住我的兄弟
198,eng_Latn,English,Chinese,Implementation of the outcome of the Fourth World Conference on Women and of the twenty-third special session of the General Assembly
198,zh,Chinese,Chinese,第四次妇女问题世界会议和大会第二十三届特别会议成果的执行情况
199,eng_Latn,English,Chinese,I give him the floor.
199,zh,Chinese,Chinese,我请他发言。
200,eng_Latn,English,Chinese,"Let's go, Father."
200,zh,Chinese,Chinese,我们走吧，神父
201,eng_Latn,English,Chinese,Weapons/Conn:
201,zh,Chinese,Chinese,武器室，这里是控制室
202,eng_Latn,English,Chinese,"But if you think you do have rights let me ask you this, where do they come from?"
202,zh,Chinese,Chinese,但如果你真的认为你有权利 让我问你 从哪来的？
203,eng_Latn,English,Chinese,"You´re grounded, for a week!"
203,zh,Chinese,Chinese,你被禁足一星期！
204,eng_Latn,English,Chinese,I soap with neutral pH.
204,zh,Chinese,Chinese,我有PH值为中性的肥皂
205,eng_Latn,English,Chinese,Yeah. I got someone stepping off that bird now.
205,zh,Chinese,Chinese,我看见有人从飞机上下来
206,eng_Latn,English,Chinese,Money's the world's curse.
206,zh,Chinese,Chinese,那就叫上帝拿钱砸我
207,eng_Latn,English,Chinese,Have you ever sent yourself a postcard?
207,zh,Chinese,Chinese,你自己给自己寄过明信片吗
208,eng_Latn,English,Chinese,"They shoot first, and then they answer the questions."
208,zh,Chinese,Chinese,他们先射击，然后再回答问题
209,eng_Latn,English,Chinese,"No, that-that is not possible."
209,zh,Chinese,Chinese,"不,那 -那是不可能的"
210,eng_Latn,English,Chinese,The meeting was called to order at 10.40 a.m.
210,zh,Chinese,Chinese,上午10时40分开会
211,eng_Latn,English,Chinese,Hate's unbecoming in a man like you.
211,zh,Chinese,Chinese,仇恨在你这样的男人心中并不显现
212,eng_Latn,English,Chinese,"He's on the Dukan Diet, so Dadina won't leave him."
212,zh,Chinese,Chinese,他正在用杜坎减肥法 所以Dadina不能离开他
213,eng_Latn,English,Chinese,But I have made my peace with Ludwig.
213,zh,Chinese,Chinese,但我和路丁之间已经了结了。
214,eng_Latn,English,Chinese,You'll take the next right.
214,zh,Chinese,Chinese,下个路口右拐
215,eng_Latn,English,Chinese,What do you need?
215,zh,Chinese,Chinese,你需要什么
216,eng_Latn,English,Chinese,Construction of additional conference facilities at the Vienna International Centre
216,zh,Chinese,Chinese,在维也纳国际中心增建会议设施
217,eng_Latn,English,Chinese,"Also welcomes the ratification by all original parties of the Treaty of Rarotonga, and calls upon eligible States to adhere to the treaty and the protocols thereto;"
217,zh,Chinese,Chinese,2. 又欢迎《拉罗通加条约》所有原始缔约方批准该条约，并吁请有资格的国家加入《条约》及其《议定书》；
218,eng_Latn,English,Chinese,- That's where you got your scar?
218,zh,Chinese,Chinese,- 你的傷疤是從那而來
219,eng_Latn,English,Chinese,"So I was thinking maybe you could give me some advice, brother to brother."
219,zh,Chinese,Chinese,哥哥... 可不可以教我一下？
220,eng_Latn,English,Chinese,Bench-presses 350 pounds.
220,zh,Chinese,Chinese,仰举350磅重量。
221,eng_Latn,English,Chinese,Baron Francois Toulour.
221,zh,Chinese,Chinese,他是个男爵 Baron François Toulour.
222,eng_Latn,English,Chinese,He shall say: O! would that I had sent before for (this) my life!
222,zh,Chinese,Chinese,他将说：但愿我在世的时候曾行善事。
223,eng_Latn,English,Chinese,I have nothing but admiration for what you have done.
223,zh,Chinese,Chinese,我只想说我真的很钦佩你所做的一切
224,eng_Latn,English,Chinese,"Lastly, as with any peaceful settlement requiring the agreement of the two parties, the aim of the talks was to enable the parties to reach agreement on consolidated technical arrangements or else to give OAU an opportunity to help them identify acceptable compromises which are consistent with the terms of the Framework Agreement and the Modalities, which remain the basic elements of the settlement plan."
224,zh,Chinese,Chinese,最后，如同需要双方达成协议的任何和平解决办法那样，这些会谈的目的是使双方能够就综合技术安排达成协议，或者让非统组织有机会协助它们确定可以接受的与《框架协定》和《执行办法》的各项规定一致的妥协办法， 而《框架协定》和《执行办法》仍然是解决计划的基本要素。
225,eng_Latn,English,Chinese,"So, why can't you starve in the desert?"
225,zh,Chinese,Chinese,我问你 沙漠里的狗为何憋尿？
226,eng_Latn,English,Chinese,"So, they call me ""Concentration Camp"" Ehrhardt?"
226,zh,Chinese,Chinese,他们叫我集中营的艾哈特
227,eng_Latn,English,Chinese,And I'm the adoptive father of a disabled...
227,zh,Chinese,Chinese,我是一名年轻残疾人的
228,eng_Latn,English,Chinese,Emphasizes that all future and existing peacekeeping missions shall be given equal and non-discriminatory treatment in respect of financial and administrative arrangements;
228,zh,Chinese,Chinese,5. 强调对今后和现有的所有维持和平特派团在财政和行政安排方面应平等对待、一视同仁；
229,eng_Latn,English,Chinese,Nobody's going to shoot anybody.
229,zh,Chinese,Chinese,没有任何人要向谁开枪.
230,eng_Latn,English,Chinese,"Following the introduction of each of these reports, the floor will be open to members of the Committee for questions and comments."
230,zh,Chinese,Chinese,在上述每项报告介绍之后，委员会成员可提出问题或发表意见。
231,eng_Latn,English,Chinese,"Hi, come in."
231,zh,Chinese,Chinese,帅哥 来啊
232,eng_Latn,English,Chinese,How long does it last?
232,zh,Chinese,Chinese,药力会持续多久？
233,eng_Latn,English,Chinese,"The inventory report will follow the recent publication of the Final Report and Recommendations from the Austrian Initiative, 2004-2008, The UN Security Council and the Rule of Law: The Role of the Security Council in Strengthening a Rules-based International System, Simon Chesterman Institute for International Law and Justice, New York University School of Law, 2008."
233,zh,Chinese,Chinese,清单报告将在近期发表下列报告之后提出：2004-2008年奥地利倡议的最后报告和建议，《联合国安全理事会与法治，安全理事会在加强基于规则的国际制度方面的作用》（纽约大学法学院Simon Chesterman国际法和司法研究所，2008年）。
234,eng_Latn,English,Chinese,What's your name?
234,zh,Chinese,Chinese,你叫什么名字？
235,eng_Latn,English,Chinese,"The day after al-Hanashi died, the nurse and psychologist had shown a group of journalists of which I was a part an oddly defensive display of how hunger-striking prisoners are bound in restraint chairs when being “enterally fed” (that is, force-fed). Al Hanashi, the press office at Guantánamo noted, had formerly been a hunger striker."
235,zh,Chinese,Chinese,在哈纳什死后第二天，监狱的护士和心理医生向包括我在内的一群记者进行了一场奇特的医学防御演示，关于绝食的囚犯是如何被固定在椅子上进行“肠道喂食”（实际上就是强制喂食）。在关塔那摩新闻办公室的记录里显示，哈纳什就曾是一个绝食者。
236,eng_Latn,English,Chinese,It's the job.
236,zh,Chinese,Chinese,这是工作。
237,eng_Latn,English,Chinese,"- Well, good for you."
237,zh,Chinese,Chinese,- 干得还真是漂亮
238,eng_Latn,English,Chinese,"Recalling its previous resolutions on the United Nations University, including resolution 59/253 of 22 December 2004,"
238,zh,Chinese,Chinese,回顾其以往关于联合国大学的各项决议，包括2004年12月22日第59/253号决议，
239,eng_Latn,English,Chinese,"(Actual outlays, current prices)"
239,zh,Chinese,Chinese,• 基本建设支出：4 208 400，占预算总额2.76％。
240,eng_Latn,English,Chinese,"Yeah, sort of."
240,zh,Chinese,Chinese,是的，有时
241,eng_Latn,English,Chinese,- It's all yours!
241,zh,Chinese,Chinese,-全靠你撑着了
242,eng_Latn,English,Chinese,I ran through the woods.
242,zh,Chinese,Chinese,我穿过树丛.
243,eng_Latn,English,Chinese,I couldn't do that.
243,zh,Chinese,Chinese,那... 我不能说
244,eng_Latn,English,Chinese,"Indeed your Lord is the All-mighty, the All-merciful."
244,zh,Chinese,Chinese,你的主，确是万能的，确是至慈的。
245,eng_Latn,English,Chinese,"Besides, the Code contains articles with the effect of ensuring the protection of basic human rights, including citizens' right to physical inviolability (Article 6), the rights to life, health, honour, dignity, and property (Article 7), inviolability of residency, safety and secrecy of correspondence (Article 8), right to presumption of innocence (Article 9), right to self-defence or to defence counsel (Article 11), etc."
245,zh,Chinese,Chinese,此外，该法令的某些条款具有确保保护基本人权的效力，包括公民的人身不可侵犯权（第6条）、生命、健康、荣誉、尊严和财产权（第7条）、住宅、安全和通讯保密不可侵犯的权利（第8条）、被假定无罪的权利（第9条）、自我辩护或请辩护律师的权利（第11条）等。
246,eng_Latn,English,Chinese,Another four metres.
246,zh,Chinese,Chinese,又一个四米
247,eng_Latn,English,Chinese,I gotta work.
247,zh,Chinese,Chinese,我得工作。
248,eng_Latn,English,Chinese,Progressive development of the law of international trade: thirty-sixth annual report of the United Nations Commission on International Trade Law
248,zh,Chinese,Chinese,国际贸易法的逐渐发展：联合国国际贸易法委员会第三十六次年度报告
249,eng_Latn,English,Chinese,"Algeria, Argentina, Benin, Brazil, China, Denmark, France, Greece, Japan, Philippines, Romania, Russian Federation, United Kingdom of Great Britain and Northern Ireland, United Republic of Tanzania, United States of America"
249,zh,Chinese,Chinese,阿尔及利亚、阿根廷、贝宁、巴西、中国、丹麦、法国、希腊、日本、菲律宾、罗马尼亚、俄罗斯联邦、大不列颠及北爱尔兰联合王国、坦桑尼亚联合共和国、美利坚合众国
250,eng_Latn,English,Chinese,"Get your things, and be out of this house by morning."
250,zh,Chinese,Chinese,整好你的行李 明早离开这栋房子
251,eng_Latn,English,Chinese,A couple of weeks ago.
251,zh,Chinese,Chinese,几个礼拜以前。
252,eng_Latn,English,Chinese,Secretary-General's bulletin
252,zh,Chinese,Chinese,秘书长公报
253,eng_Latn,English,Chinese,"You think they're one thing, and then they turn out to be the exact opposite."
253,zh,Chinese,Chinese,你以为他们是一种人 结果却是完全相反
254,eng_Latn,English,Chinese,See footnote 7.
254,zh,Chinese,Chinese,见脚注7。
255,eng_Latn,English,Chinese,Informal consultations on the draft resolution entitled “Safety and security of humanitarian personnel and protection of United Nations personnel” (under agenda item 65) (convened by the delegation of France)
